date	business_id	review_id	user_id	stars	funny	cool	useful	text	name	address	city	state	postal_code	review_count	is_open	categories	longitude	latitude
2017-04-02T21:47:07Z	VHskIuH12SlaguUA83XmYA	PL4R8dpiPeCzSsp62RECig	9qAt7wTgl6mYtxPGZGwyWw	2	0	0	0	"Seriously the guy in the grey shirt, Justin working drive thru, needs to learn some damn people skills. He's rude ALL the time. 
Order #502"	Burger King	1708 Philo Rd	Urbana	IL	61802	11	1	Restaurants, Fast Food, Food, Burgers	-88.190285	40.0974649
2017-08-03T17:08:05Z	VHskIuH12SlaguUA83XmYA	jaiVR7cS732ae0RoSODwAw	LPET4baJR5uXNnOTNzBlOQ	2	0	0	1	Went here at 1130am, so I figured they would be prepared for lunch time. I was literally the only person in the drive-thru, and it still took ten minutes to get my food. Half my fries tasted fresh and half were extremely stale. My burger was good and the woman working apologized for my wait, but definitely not worth the wait.	Burger King	1708 Philo Rd	Urbana	IL	61802	11	1	Restaurants, Fast Food, Food, Burgers	-88.190285	40.0974649
2016-03-13T00:43:35Z	CeRxRXE4N_oKT0eFingcpA	roGKlIFb0diwps04qwWVqg	aRzBh8fCzIRpMwijyN4sLw	2	0	0	0	I've recently become a fan of the 5 for $4 meal at BK and had heard some good things about BK's hot dogs so i decided to try one out. i gotta say, not good. sparse toppings. overcooked dog. just not good. won't order again - at least not here.	Burger King	65 Montrose West Ave	Copley	OH	44321	4	0	Burgers, Fast Food, Restaurants	-81.6535415	41.134188
2016-04-19T19:02:24Z	VHskIuH12SlaguUA83XmYA	VmgNbJq22SXIZxTi7F3VrA	grnf2AzAc9E5e2tjtjJhvQ	2	1	0	2	Food here is meh. Got the 5 for &4 deal... It's nothing special. You get a bacon cheeseburger, 4 nuggets, fries, a drink, and a cookie. The cookie is the 5th item Wendy's doesn't offer (they have 4 for $4). Wendy's definitely beats them in quality and flavor. My bacon cheeseburger was sloppy and dry tasting. Fries were good. Nuggets tasted like the big cheap bag you can get at Walmart and had soggy spots.	Burger King	1708 Philo Rd	Urbana	IL	61802	11	1	Restaurants, Fast Food, Food, Burgers	-88.190285	40.0974649
2013-05-18T01:21:11Z	SEdXR0L_scerP_18ZMyrzQ	BQp44av78nSbmhumTPUpQw	_MjgqPR1pvDnZZ6wCwabBQ	2	0	0	0	"RUDE! RUDE! RUDE!  I came here only because my son really wanted too and it's the only place to eat with a playroom.  We stopped in for what I thought was a quick meal.  A group of 3 employees stood around talking while my son and I was at the counter for at least 5 minutes.  No line.  Little in the drive-thru.  When a lady FINALLY came over, she asked ,"Can I help you?" THEN proceeded to continue her conversation with the group she came from, while I had to wait for her to be ready to take my order!

Their saving grace that gave them 2 stars instead of 1, was that they got my order right."	McDonald's	5020 Darrow Rd	Stow	OH	44224	11	1	Coffee & Tea, Restaurants, Burgers, Fast Food, Food	-81.4410656691	41.2021686779
2018-05-14T01:03:59Z	a5HUZPAn8J_cCyi_qQ29vg	46VkW3PUFCjQKnwzPWRPDw	OuqR0BuENrHEP_2mDKqpeA	1	0	0	0	Ordered food fresh from the fryer..maybe i should have asked for it freshly cooked because it was 100% raw chicken..be careful especially if you have kids.	Burger King	4150 State Route 306	Willoughby	OH	44094	14	1	Burgers, Restaurants, Fast Food	-81.3735395	41.6390033
2017-04-18T18:59:46Z	S_02VqM-sXAY9kDhvGxXtw	A3Dq4jio6s9ZmmUa6YwrHQ	42XZNMnktSgJnowEHOYPuQ	4	0	0	0	I have never been to a 5 Guys I didn't enjoy and this one is no different. I have gotten to where I order small fries because they overload the fry cup so much. Plus, I would much rather eat the peanuts than the fries anyway. This particular store is in the historic Steelyard area, close to several big box stores and other chain restaurants. I found the burgers consistent with every other 5 Guys I have been to, and the staff in this store was particularly friendly. It wasn't crowded the night I was there, but it was home opening day for the Indians.	Five Guys	3273 Steelyard Dr	Cleveland	OH	44109	23	1	Fast Food, American (New), Restaurants, Burgers	-81.6870377	41.4645276
2018-01-05T23:58:51Z	CZNeNfo_6C8d3lFbkL_8vA	lIH3hDAkgtq42AbCsmIcVw	pauSmm0Ocqqr2YWkMMQnbw	1	0	0	0	Got a quarter pounder and it was raw! Have a really nice pic of it! Will never eat there again! Click on this post to see raw meat!	McDonald's	5261 Library Rd	Bethel Park	PA	15102	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
2017-07-14T12:58:21Z	a5HUZPAn8J_cCyi_qQ29vg	0zVO7xdyZZzJkXwY703Ykg	200HVFXG3jS2XK4HSeCO2A	1	0	0	0	Worst service ever! Stood at an empty counter for ten minutes while the girls chatted in the back ignoring us . Dinning room was a pig sty pancakes are smaller than any other Burger King I've been to.i will never come back here.	Burger King	4150 State Route 306	Willoughby	OH	44094	14	1	Burgers, Restaurants, Fast Food	-81.3735395	41.6390033
2015-07-12T14:53:40Z	SxQNPLf_wcmQvk2QFqQG_w	juoa2HDYBIhPN_I0-LRx5Q	nmNj9SJt0xhamHcS6ZKUKQ	4	0	0	0	Very good burger and fries.  If you've been to a Five Guys in the past you know what to expect.  This location is no different.  Sure beats the Burger Kings, McDonalds, and Wendys.  Seemed like the people working behind the counter were having a good time singing to some cheesy Rick Springfield music.	Five Guys	623 E Main St	Kent	OH	44240	25	1	Restaurants, Burgers, Fast Food, American (New), Sandwiches	-81.3488544	41.1540398
2013-12-23T20:24:38Z	S_02VqM-sXAY9kDhvGxXtw	edkcUNBsRSmQoRbkgqgM1A	tWVlSt-66fl6bk9_5UzltQ	4	3	1	1	"This place is great for lunch -  my coworkers and I can get there, order, eat, and be back downtown in 45 minutes. 

The vegetarian sandwich is just as good and fatty as the regular cheeseburger, in my opinion.  

More than anything, I just enjoy using the fancy soda machine."	Five Guys	3273 Steelyard Dr	Cleveland	OH	44109	23	1	Fast Food, American (New), Restaurants, Burgers	-81.6870377	41.4645276
2012-06-18T00:49:34Z	S_02VqM-sXAY9kDhvGxXtw	DQjZDxPlfs_ioIghy6_9Xw	ZH2BsTXtOrzgNLFGDFsogA	4	0	0	2	I really like the quality and value of Five Guys Burgers.  i was surprised to see a location open in Steelyard.  This location is up to the high standards set by other locations I have visited.  Friendly service, quality products.  I was able to preorder using the Five Guys iPhone app and picked up my order.  One warning, the fries are HUGE!  A standard order will easily feed two.  My kids love the soda dispensers, which are programmed to dispense many different flavors and types of soda.  They also have a similar ice tea dispenser.  New location, clean, and great service.  Worth a visit.	Five Guys	3273 Steelyard Dr	Cleveland	OH	44109	23	1	Fast Food, American (New), Restaurants, Burgers	-81.6870377	41.4645276
2018-09-24T02:19:39Z	SEdXR0L_scerP_18ZMyrzQ	tnfXPWF0rTcgpLm-Aih2KQ	hDSeawZ10uiqU8lZk6knUg	2	0	0	0	This McDonalds has really suffered since their renovation completed around Labor Day. Wait times in the drive-thru are way beyond normal and there is never any explanation. On September 21, I had completed a mobile order but could tell as soon as I arrived that in spite of very few cars it was going to be a long wait. Being bored, I decided to time the action. 3 cars ahead of me, customer waited at the order here speaker for 6 full minutes before being waited on. 2 cars ahead of me, it was 2 minutes. 1 car ahead of me, it was 7 minutes. Once it was my turn, it was only 2 minutes but I decided to say "hello" to get their attention. I don't know, maybe the new speaker system doesn't register when cars drive up. The person behind me took 3 minutes to get waited on. Only the second drive-thru window was open. I got my food 25 minutes after first getting in line. That is just CRAZY. I asked the young man what was going on, and he said there were not enough employees and there were many people in the dining room. I only saw maybe 7 cars in the parking lot, some of which had to belong to employees, so I'm skeptical. I wish I could say this was an isolated incident, but I see it regularly when driving past the store or when I make the mistake of trying again.	McDonald's	5020 Darrow Rd	Stow	OH	44224	11	1	Coffee & Tea, Restaurants, Burgers, Fast Food, Food	-81.4410656691	41.2021686779
2018-12-08T01:21:29Z	a5HUZPAn8J_cCyi_qQ29vg	e7STljlARIYcNfTKQmHhOw	nTzTOGvkbjSEdCDG96Msgg	1	0	0	0	I've been sitting at the drive thru window over 15 mins now.  They took my money and haven't come back to the window.  They locked all the doors so no one can go in either.  It's only 8 p.m.  I understand, if you're short handed.  At least come to the window and explain the situation!!!	Burger King	4150 State Route 306	Willoughby	OH	44094	14	1	Burgers, Restaurants, Fast Food	-81.3735395	41.6390033
2017-07-18T00:17:28Z	UEEDnMulA6q6I_q9HDxpEA	4UWZ6_8E8rua5ewUR-d3jQ	bFSR3dPWAhY0ZHQaeuq76w	2	0	0	0	The food was as usual, burgers still taste like cardboard and the fries were great....They need to put some of the salt from the fries in the burgers. I received 3 napkins in a dinner box, that's what ticked me off. I mean, come on 4 people to fight over 3 napkins and no ketchup at lunch!	McDonald's	1050 Graham Rd	Cuyahoga Falls	OH	44224	21	1	Restaurants, Burgers, Coffee & Tea, Food, Hot Dogs, Fast Food	-81.4758901298	41.1627833345
2016-12-08T17:11:07Z	a5HUZPAn8J_cCyi_qQ29vg	UkMriEKOc4I6X4tKU3pENg	71Z2Z9WT-ZO_ktGRKQvJvg	1	0	0	0	I asked them to warm up my burger, because they are always cold. She said it was made fresh because they are slow. The burgers were still cold. Yuk	Burger King	4150 State Route 306	Willoughby	OH	44094	14	1	Burgers, Restaurants, Fast Food	-81.3735395	41.6390033
2014-11-09T20:44:54Z	S_02VqM-sXAY9kDhvGxXtw	ezHH5r30nxSbsgbSbGgrvA	zkmwin9fIRfLB5MDpeIxMw	4	0	0	0	Whoa...Cheeseburger heaven!! Fresh cut steak fries to die for. Tastes just like a homemade burger. The regular is a double, the works really are the works, soda fountain that offers any soda you desire (coke products), and if that wasnt enough...all you can crack shelled peanuts while you wait for your food!! Its an old fashioned joint for the new generation!!	Five Guys	3273 Steelyard Dr	Cleveland	OH	44109	23	1	Fast Food, American (New), Restaurants, Burgers	-81.6870377	41.4645276
2018-12-11T18:59:35Z	xnmQ1-YwnQJiV4zrP2LDuw	fAbFZxQ3qgjn2w_Gv69kmQ	ikSOnLqwLxInoBeiRguuqQ	2	0	0	0	"I'm only reviewing this because I'm sitting with my coworkers waiting for their online orders to be complete. The food is average, comparable to any other BK. 

I'm writing this review because the customer service is poor here. Also if you're interested in people watching, this is the good place to do it. There's so many obvious drug addicts here. 

The location is convenient because it's in the middle of downtown Pittsburgh. The service is definitely lackluster. I put in my online order last compared to my coworkers. I somehow received my order first. I have been waiting for the other orders to be complete but it's been at least 15 minutes. 

I'm giving this place two stars because I'm acknowledging that they at least clean their restaurant."	Burger King	647-649 Smithfield Ave	Pittsburgh	PA	15222	24	1	Fast Food, Burgers, Restaurants	-79.9970847	40.4428107
2015-12-30T18:26:47Z	S_02VqM-sXAY9kDhvGxXtw	5HBDad7YA_xu0xsf2CwnLw	WMlId4fxyq_GdbXIlfwjhg	4	0	0	0	"One of the best places in Steelyard Commons; staff is always friendly, attentive, and willing to help.  After a day of Holiday shopping in Steelyard (Target, Marshalls, Bath & Body Works, Petco, and Home Depot) I was ready for a quick bite to eat.  Went to another burger joint across the street and was ignored, and left after about 10 minutes, still hungry.  I drove across the street to Five Guys and was greeted with a smile and a short wait time.  I enjoyed the little bacon cheeseburger, cajun fries and the variety of Coca-Cola that they offer in their hi-tech dispenser.  I was back on the road in no time, no longer hungry or irritable.  

Great job Five Guys!"	Five Guys	3273 Steelyard Dr	Cleveland	OH	44109	23	1	Fast Food, American (New), Restaurants, Burgers	-81.6870377	41.4645276
2018-08-22T15:40:37Z	SxQNPLf_wcmQvk2QFqQG_w	C73rA785ys4XgpNUQfnRmg	Mere0_uEOiC6yGPasep9HQ	4	0	1	1	"It is five guys, what is not to love.  I will say in general this particular shop is pretty consistent.  It is busy being so close to Kent St.  So my top tip is if you go in and it is NOT busy, and the folks behind the counter are not at the ready, skip the fries.  I have been there when they are super busy and the fries are great.  And I have been when they are not busy.  The burgers are constantly good.  But the fries are unfortunately soft, under cooked and without seasoning.  I am not sure of the issue, but the common denominator is how busy they are.

That being said, you go for the burger."	Five Guys	623 E Main St	Kent	OH	44240	25	1	Restaurants, Burgers, Fast Food, American (New), Sandwiches	-81.3488544	41.1540398
2013-06-17T13:58:12Z	UEEDnMulA6q6I_q9HDxpEA	NmEest_9DLLpLphuuy9C8Q	D7aNDLM_mOFa-bw9cHaGTA	2	0	0	3	This place is newly remodeled. It appears it has all new employees, true they've been with the restaurant probably since it re-opened in December. They need to get them retrained as in how to do their jobs. The pre-remodeled place while not the best looking had much better employees. This one... It is a clean and nice looking place, but the inside wait time is horrible. As it is in quite a few McDonalds, they feel it's more important to get as many orders and the money first and make the customer wait in a line to receive their food. Some take it to the extreme and actually place more emphasis on the drive through orders than they do the eat in. I've actually started going to the one on Steels Corners road which is a couple of miles further away, because if you eat in, you don't have the feeling of having to wait until the cars are served first. I doubt if I would return to this location very often.	McDonald's	1050 Graham Rd	Cuyahoga Falls	OH	44224	21	1	Restaurants, Burgers, Coffee & Tea, Food, Hot Dogs, Fast Food	-81.4758901298	41.1627833345
2011-03-05T18:49:40Z	SxQNPLf_wcmQvk2QFqQG_w	c6OcBzW0DiBe0Iyq7evtGw	akeFFW_BRz3tjDpmw_UntA	4	8	1	1	"This place is GREAT!  It's quick and delicious. I usually get a bacon double cheeseburger with the works. They offer a lot of toppings and they are all free.  The burger is so big it's hard to bite, but you'll figure it out.  Their Cajun fries are off the charts, and they HOOK..IT..UP! The bottom of your bag is always filled with em'.  

For a place where you get your food in five minutes, you can't beat it. The only reason I'm not giving it five stars is because it is a little expensive. You can easily spend 12 bucks here if you get a double cheeseburger, fries and a drink.

My favorite thing about Five Guys is that they offer peanuts while you wait.  That's right, you can enjoy the nuts of Five Guys in your mouth for free. The jokes about Five Guys salty nuts never get old, and really help to pass the time while you wait for your food.  It's the lingering taste of Five Guys nuts that will keep you coming back for more!"	Five Guys	623 E Main St	Kent	OH	44240	25	1	Restaurants, Burgers, Fast Food, American (New), Sandwiches	-81.3488544	41.1540398
2018-12-16T03:21:19Z	xnmQ1-YwnQJiV4zrP2LDuw	11mO7414LMVm1og_ChtBYw	Y5UhsObZ8q1BThzm5MtWVg	2	0	0	2	We went here at 10pm on a Saturday. Waited a long time to order and a long time for our food- it looked like only two people were working at the time. The staff were very kind and polite, but the line was out the door... Definitely need more man power on the weekends!	Burger King	647-649 Smithfield Ave	Pittsburgh	PA	15222	24	1	Fast Food, Burgers, Restaurants	-79.9970847	40.4428107
2015-02-20T12:10:26Z	S_02VqM-sXAY9kDhvGxXtw	EohnrK8gHa3oBKK4ruwzJQ	hy4uEHgITEfzxrXzyDhCRg	4	8	5	6	""I hope you leave enough room for my fist because I'm going to ram it into your stomach and break your god-damn spine!"


  I always keep this quote from Arnold in the back of my mind if I eat fast food.  Dont fill up, eat just enough.  Burgers here are pretty tasty.  Had one here after a 3 day bender of boxed wine and pumpernickle loaf.  Anything greasy would of tasted good at that stage I guess.  Heard the fries are good and the soda comes in 7,000 flavors if thats your thing.  Only time I drink soda at all is if there's vodka in it.  Thing I dig most about this place is that its off in the cut and the parking lot makes a great place to meet up with your dealer.  You may have an occasional Tremont yupster stoll by but they are too self absorbed to pay any mind that your buyin rocks from your dude Rahlo."	Five Guys	3273 Steelyard Dr	Cleveland	OH	44109	23	1	Fast Food, American (New), Restaurants, Burgers	-81.6870377	41.4645276
2018-03-20T13:59:34Z	CZNeNfo_6C8d3lFbkL_8vA	CnmKYFxOmWxyIob8KbHM5g	8Ql5TaJ2f_ry8VMpyZStuw	1	0	0	2	Absolute disaster.  Plan on a minimum of 15 minute wait for food order that will be incorrect.  Employees fighting with each other.	McDonald's	5261 Library Rd	Bethel Park	PA	15102	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
2019-02-28T20:01:28Z	SxQNPLf_wcmQvk2QFqQG_w	glegbhHfliZ9OhI4u_mScg	o9iy0YCMRp0KweE9wOM8BA	4	0	0	0	"Five Guys is a great place to grab a bite with friends, or grab some grub to go. Their burgers are top notch. They have a very classic, old-time-griddle flavor. They have managed to find the perfect, classic combination of burger, bun, and cheese. And they have a slew of toppings that you can add on at no additional cost.

They also have delicious, made in house French fries. Order the small though, as the small is roughly the size of an XL anywhere else! You get a full container of fries, topped with another scoop of fries that goes right into the bag.

In the mood for something sweet? Try one of their mouthwatering, thick milkshakes. With tons of flavors and add ins, they have a flavor to match any craving you may have.

Overall, give them a try. They are pricey for a burger/fries, but they are worth it for their quality and flavor."	Five Guys	623 E Main St	Kent	OH	44240	25	1	Restaurants, Burgers, Fast Food, American (New), Sandwiches	-81.3488544	41.1540398
2019-09-17T20:11:04Z	CZNeNfo_6C8d3lFbkL_8vA	EKBuloKNtvg3i250aKXL-A	b517abB25ANi3azoPqS0Sg	1	0	0	0	I would give this place a 0 star if it had one but go to Chick-fil-A instead please there manger stinks	McDonald's	5261 Library Rd	Bethel Park	PA	15102	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
2018-08-23T22:24:26Z	CZNeNfo_6C8d3lFbkL_8vA	fm6Q2C2mHKZ_prVnYBGsHw	4X1f1PtNznM7X8vSIX6LJw	1	0	0	3	This location deserves a 0 stars!  Awful just awful!  Cannot fathom that they can't put together a 6pc nugget happy meal and forget the damn nuggets!  Seriously?  The employees are always fighting with each other or on their phones and could give 2 sh$ts!  Management needs fired because it never gets better!  Drive thru order last week, 3 items should've been in the bag and they forgot the double hamburger.  Awful just awful!	McDonald's	5261 Library Rd	Bethel Park	PA	15102	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
2018-10-21T16:32:31Z	CZNeNfo_6C8d3lFbkL_8vA	aP1kIzVJWM55c-f9wu6Mnw	gINBy5fb6azFKdCuof5Big	1	0	0	3	"They deserve 0/No stars!  Worst McDonald's in area!  Going down hill quickly!  Moved here 4 years and was ok. Now?!?  Awful!  Staff is rude!  Always on cell phones! Whether you walk in or drive thru-on their cells!  And slow!  Supposed to be Fast Food!  Definitely not!  Always takes longer and longer now!  But today was the worst!  Over 15 mins to get a sandwich!  A bacon, egg, cheese McGriddle. No special request!  Nothing added, deleted, or altered to this simple sandwich order!  McGriddle, small fries, and a coke. 
Pull into drive thru at 11:23. Get to order box at 11:25. Order and wait!  White construction van, blue truck, and a white car in front of me. Sit near 1st window/pay window.  But construction van at window...u can see the blue truck behind the white car at pick up window--we wait 7 mins!  White car not told to pull over to waiting area!  Sit for 7/8 mins!  Guy in white construction van finally says something to cashier...about having them pull over...let rest of us go through. Nothing!  Finally, white car pulls out with food. Blue truck and construction van get food in 30 seconds.  My turn-handed coke. Nothing else. Nothing else waiting. Girl at food window mopping floor. After 2 mins of no food, I AM told to pull over to wait!  OMG!  White car sat there for 8 mins waiting for food!  Not told to pull out!  But I AM. So I do!  I wanted to just leave!  But they took my $7 plus dollars for food!  And this breakfast sand 4 my 14 year old son b4 he off to his job. 
15 total mins from order time at 11:25, the girl comes out with McGriddle and fries!  It's 11:40!  
15 mins from ordering?!?  4 cars behind me got their food and drove out b4 my order ready?!?  White construction van had breakfast food too, as I heard him order. 
I did not order a made to order Quarter Pounder!  It was a simple McGriddle!  
I told girl who brought it out that I waited 15 mins. Her reply was, I don't cook it. I said I realize that, but a simple 1 sandwich order with fries and drink should not take 15 mins. She replied again, I don't cook it.  Talk to the manager!  Ya, just what u want to do. Get out of the car and go inside and ask for the manager!  That is why you do the drive thru-you not eating in, drive thru line was not long, so you use it!  I told the girl...you do not cook it, but I guess no one cooks if it took 15 mins!  And if you wait 8 mins before you even get to the cashier window b/c someone at the pick up window that long, you would think a McGriddle would be ready by the time you got to the window!  Nope!  You gotta wait another 7 mins!!!!
And no one gives a darn about how long it took!  
Burger King across the road--better, nicer, and faster!  Will go there!  
And, should be no pay 1st window here!!!  Pay when you get the food-so they cannot hold you captive 15 mins!  Awful service!  No care or concern from employees!  Lots of job openings, hard to find employees--but train the ones you do have!  Teach them to read orders when it comes up on screen!  Teach them to start the cooking!  Teach them, train them that no cells when working!!!  Teach employees how to talk to customers.  Not, I don't cook it!  Apologize for delays, offer a coupon for a 15 min delay!!!  
Use your cell on breaks. Watch your screens/do job!!!"	McDonald's	5261 Library Rd	Bethel Park	PA	15102	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
2019-02-23T16:27:25Z	a5HUZPAn8J_cCyi_qQ29vg	KYRuWkAZAttmHAz7IWyRhw	Gfo6f-n90Z1l_69LPAAB_Q	1	0	0	0	Stopped by for breakfast as I often do on weekends.  Service always slow, but today several cars were waiting for food.  I waited almost 10 minutes and had to leave to go to an appointment at the top of the hour so I asked for a refund.  The manager on duty very sarcastically made the comment that it wasn't their fault someone had ordered 12 sandwiches a few cars in front of me and then proceeded to tell me that "for your information your sandwiches we're being wrapped now" as she returned my money.  Nothing like polite customer service!  Will be going to McDonald's in the future.	Burger King	4150 State Route 306	Willoughby	OH	44094	14	1	Burgers, Restaurants, Fast Food	-81.3735395	41.6390033
2019-04-24T23:13:17Z	sftngDSNyJKV_ieAaxSGyA	GAuBJrlovX0XZoxAfPk4jQ	4a97YtX8oNmhvqw_2ohP2A	3	0	0	0	"The cheapest Shake Shack you will ever find! Burgers are half the price vs locations in bigger cities. $5.89 for a single ShackBurger - which isn't really that cheap compared to your typical fast food place but it's a steal for Shake Shack haha. The burger was tasty and pretty much what I expected. 

All the employees were genuinely friendly when taking my order and giving me my food. Thanks for the great service!"	Shake Shack	5300 Riverside Dr	Cleveland	OH	44135	12	1	Restaurants, Burgers	-81.8386965395	41.410549164
2019-08-05T20:20:04Z	sftngDSNyJKV_ieAaxSGyA	HVFfwi8vjbhl6Cppuk3Hlw	TrU49Ydk2ZMjlh0rtOVj7g	3	39	52	62	"I was pretty surprised to see a Shake Shack in the airport, the first one I've ever seen. With several good options I chose them because there was no line. 

The area is super with lots of nice seating and everything was clean. That's a great start with me. The eating area is off set, so it feels private too! 

The staff at the register recommended the Smoke Shack over the shroom, so why not. I also got fries and strawberry shake. The clerk smiled and was friendly. Checkout easy, but ouch on $17+ I was given a buzzer. 

Food was out in less than 10 minutes and hot. There is a condiment area to side with ketchup, mustard, straws and napkins. The area was clean. 

The burger was very good, not great. I liked the bacon and burger tasty. But did not care for the peppers which seemed overly spicy. Fries meh! Strawberry shake good. 

This seems like an overall nice place that I would return too. 3.5, rounding down. The price is high for the end result of an ok burger."	Shake Shack	5300 Riverside Dr	Cleveland	OH	44135	12	1	Restaurants, Burgers	-81.8386965395	41.410549164
2019-11-21T00:39:52Z	CZNeNfo_6C8d3lFbkL_8vA	f0PQyF_IEy2W4NUhEiQsQw	pzqu-gV7V02dE61xh0hipg	1	0	0	0	Went to McDonald's  13 cars in d thru I  went in ordered 4 double chz burgs  waited 10 mins while manager was playing on her cell phone  no hats or hair nets touching food with bare hands playing  with hair touching  face got home 1 chz burger regular  2 1 Patty each 1 piece of chz  and 1 ???? Missing  I  was gonna  go back but very very  upset went and gave to outside critters. Hope health related  persons check them out. Happened  11/18/2019 5:15pm  You hurt Mcd Name And You Want More $$$ What A Disgusting  JOKE... Star minus 20	McDonald's	5261 Library Rd	Bethel Park	PA	15102	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
2019-03-13T22:06:26Z	xnmQ1-YwnQJiV4zrP2LDuw	eMOfYJIA7ivF-V3wX021LA	eSM-zawwmyDKbu-jE1GiZQ	2	0	0	0	"This place is a nightmare.

It's trashed. The meth-heads have taken residency in the seating area and it took literally a half hour bto get my order.

A half hour. 

Ridiculous.

One extra star for getting the order right, at least."	Burger King	647-649 Smithfield Ave	Pittsburgh	PA	15222	24	1	Fast Food, Burgers, Restaurants	-79.9970847	40.4428107
2016-04-22T17:08:46Z	SxQNPLf_wcmQvk2QFqQG_w	MrjPKOwXpD1_GZ8KYCES9Q	6k-ogrQrhjvU3jRsV6qFUQ	4	0	0	0	Five Guys stands as a good medium between a sit down restaurant and a fast food drive in. As soon as I entered the door I noticed the clean and inviting environment with the red and white American diner look. It was not very crowded, so there was no wait to order. I purchased a bacon burger, fries, and a milkshake. Only a couple minutes after the order, my milkshake was ready to hold me over until the burger and fries were cooked. The milkshake was the perfect amount of thickness, although I would not recommend ordering the whipped cream on top because it lacked some sweetness. As soon as I began to wonder where my food was, I heard them call our number. The burger was fresh and juicy. However, I was disappointed when I realized I had forgotten to order ketchup and the ketchup dispenser was empty. Luckily, they had the little packets. The fries were also fresh cooked and had just the right amount of salt. This is truly the perfect restaurant to eat a quick, yet quality meal.	Five Guys	623 E Main St	Kent	OH	44240	25	1	Restaurants, Burgers, Fast Food, American (New), Sandwiches	-81.3488544	41.1540398
2018-08-23T22:14:48Z	SxQNPLf_wcmQvk2QFqQG_w	BnE3ehJmPw_xYAbs_ya0yQ	3T7-9DVXWppCy7PwPV-sRg	4	1	3	3	"Located at foot steps from Kent University, five guys offers great hamburgers and hotdogs with a large variety of beverages and shakes at a great price.  I loved my malted shake and the cheeseburger was acceptable.
The place is a typical fast food serviced by youth personnel eager to serve well.
There is indoor and outdoor seating."	Five Guys	623 E Main St	Kent	OH	44240	25	1	Restaurants, Burgers, Fast Food, American (New), Sandwiches	-81.3488544	41.1540398
2019-08-16T10:38:52Z	CZNeNfo_6C8d3lFbkL_8vA	o_LEpPLaaMlzB24JW1V1lg	pzqu-gV7V02dE61xh0hipg	1	0	0	0	Yuk yuk yuk yuk was sick for 2 days after 1/4 burger ed go kg g CNN cxgkncc  short enough???????	McDonald's	5261 Library Rd	Bethel Park	PA	15102	10	1	Coffee & Tea, Restaurants, Food, Burgers, Fast Food	-80.0223583	40.3319169
2017-03-03T17:11:46Z	xnmQ1-YwnQJiV4zrP2LDuw	86tLrVG4T2S2D7gZt_1hZw	6tbXpUIU6upoeqWNDo9k_A	2	39	50	55	"Just opened in downtown Pittsburgh. As expected, hoards of people lined up during lunchtime.  Got the 2 for $5 deal where I chose the Big Fish Sandwich and Extra Long Cheeseburger.  Sandwiches were nothing to write home about but a different taste from McD's and Arby's.

Even with a somewhat organized manner where one person where shouting out orders and passing the brown bags, it took an extraordinarily long time before you got your food (20 mins for mine).  Of course, by the time you actually are able to eat it, it's cold (no tables to eat with small dining area and most of the space are filled with people waiting for their orders).  My colleagues waited for 25 minutes while everyone else got their order.  Finally, they went up to inquire about it and the employees realized those orders got "lost in the mix".  Wow, 30 minutes to get your lunch.

I am sure it will get better in time here but the initial layout and planning of space did not allow adequate  room to accommodate the lunch rush anticipated.  Probably would have been a good idea to utilize the second floor for dining like the former establishment."	Burger King	647-649 Smithfield Ave	Pittsburgh	PA	15222	24	1	Fast Food, Burgers, Restaurants	-79.9970847	40.4428107
2019-10-12T18:46:51Z	a5HUZPAn8J_cCyi_qQ29vg	N_OX5JuJcZp9_S2pyVGwXA	81fHZ_LkDwLObDzLvCO2AA	1	0	0	0	Worst BK around. They said the drive thru wasn't working because they only have two employees working. Slow as can be with a line of people and the manager was ignoring all the customers instead of helping. Pathetic.	Burger King	4150 State Route 306	Willoughby	OH	44094	14	1	Burgers, Restaurants, Fast Food	-81.3735395	41.6390033
2019-10-21T16:48:09Z	gt_ZbWa2e8yfb4hTbHFZpA	EXyBr__rdvAh211LhZHGvg	iyGCJ-y5_q1hkb-0lXFvsg	2	0	0	0	Bad attitudes all around.  They were forcing me to sit down and having my food brought to me which I don't like to do because I have to just get back up anyways to get my drink and ketchups and napkins. So she was already in a huff. I asked for ketchup and she put three on the tray. I said I wanted a lot of ketchup is because I have a large fries. And she snatched three more ketchups *out of her apron pocket* and threw them on the plate at me. Unbelievable and Disgusting. Two stars because the food was perfect	McDonald's	39100 Colorado Ave	Avon	OH	44011	15	1	Fast Food, Burgers, Restaurants, Coffee & Tea, Food	-82.0590752817	41.4658615718
